id,emotion
0xa73dc6,surprise
0x1f2f47,surprise
0xcc0bbc,surprise
0x89c9c0,surprise
0xc47cd9,surprise
0x685d12,surprise
0x69d153,surprise
0x4b20eb,surprise
0xf3856a,surprise
0xf5d234,surprise
0x62f0be,surprise
0xd932af,surprise
0xf1e6e8,surprise
0x303c04,surprise
0xb3f39b,surprise
0x471651,surprise
0x4b4715,surprise
0x7db3a1,surprise
0x559517,surprise
0xe35ac8,surprise
0x6eea3f,surprise
0x4b0614,surprise
0x368d85,surprise
0x6f270b,surprise
0x240be6,surprise
0x65e408,surprise
0xf37a87,surprise
0x45d43f,surprise
0x135c8a,surprise
0xac39d2,surprise
0x70dde7,surprise
0xf95201,surprise
0x163367,surprise
0x962bab,surprise
0x2874ef,surprise
0x14a5d3,surprise
0xc462b3,surprise
0x83aa72,surprise
0x1da545,surprise
0x16ecb9,surprise
0x93ac98,surprise
0x486bb6,surprise
0x330370,surprise
0x6e119d,surprise
0xbfb188,surprise
0x065d6b,surprise
0xbae669,surprise
0x9c4dfd,surprise
0x8c4d1a,surprise
0x09ad20,surprise
0x015da0,surprise
0xf4f236,surprise
0x776b82,surprise
0x06eeee,surprise
0x773b5e,surprise
0x7bdeb1,surprise
0xfe38e9,surprise
0x9f7119,surprise
0x983ffd,surprise
0xa16c6a,surprise
0x32cb8b,surprise
0x775fae,surprise
0x5de328,surprise
0x0dcd01,surprise
0x5f2b86,surprise
0x61b22a,surprise
0xb151ab,surprise
0x9df9c8,surprise
0xddbe27,surprise
0x5e92a3,surprise
0xfd5514,surprise
0x7ae29d,surprise
0xb8587f,surprise
0xb6757e,surprise
0xa6f60f,surprise
0x7584f4,surprise
0x0bce7d,surprise
0x2c27c5,surprise
0xad8307,surprise
0xa16242,surprise
0x4f0984,surprise
0x5ddd2c,surprise
0x009601,surprise
0x9e09f0,surprise
0x06d6df,surprise
0x887993,surprise
0x04fdba,surprise
0x3a8786,surprise
0x870875,surprise
0xf75336,surprise
0x998e28,surprise
0x6adb2f,surprise
0x22ca59,surprise
0xdc22d8,surprise
0x93df21,surprise
0xc37ec9,surprise
0x7f64a5,surprise
0xd494b2,surprise
0x1d8808,surprise
0x73fd8b,surprise
0x0fd4b2,surprise
0x247fad,surprise
0x9ecee5,surprise
0xe76993,surprise
0x4ae189,surprise
0xff0e27,surprise
0x31217b,surprise
0x65caf5,surprise
0x27ef53,surprise
0xf26b27,surprise
0xd52e85,surprise
0x46126b,surprise
0x09847c,surprise
0x916357,surprise
0x881f45,surprise
0xc4c095,surprise
0xf0c2bf,surprise
0x97f26d,surprise
0x80d1fe,surprise
0xfd8d4e,surprise
0x7c3759,surprise
0xc86b6d,surprise
0x76bed5,surprise
0x13fa95,surprise
0xfd122b,surprise
0xa1f4c3,surprise
0x8d30d9,surprise
0x11640e,surprise
0x13651e,surprise
0x8ce498,surprise
0x32db45,surprise
0x0af3eb,surprise
0x00799f,surprise
0x3cf150,surprise
0x8fe9a4,surprise
0xcbf414,surprise
0x4e5286,surprise
0x3c5e78,surprise
0x9aca70,surprise
0x5c88e9,surprise
0x3036ca,surprise
0x14ff9e,surprise
0x78ca40,surprise
0xac8ee8,surprise
0x6c249a,surprise
0xf99b82,surprise
0x9ad10e,surprise
0x8139c1,surprise
0x19e1c4,surprise
0x26f370,surprise
0xddb804,surprise
0xd62544,surprise
0x294f4a,surprise
0xa51474,surprise
0x36f7eb,surprise
0xe3d986,surprise
0xb19e7d,surprise
0x932731,surprise
0xcbce97,surprise
0xd5204a,surprise
0x4e64f6,surprise
0x033a0f,surprise
0xc62f16,surprise
0xe620ce,surprise
0xe1d289,surprise
0x85b3e8,surprise
0x91a4fc,surprise
0x88b9ae,surprise
0x1b2550,surprise
0x482ed0,surprise
0x11f802,surprise
0xcc0a0c,surprise
0x828bab,surprise
0xa2c8a1,surprise
0x164b5e,surprise
0x0e5f5f,surprise
0x6a0f5c,surprise
0xb13f51,surprise
0x6ab276,surprise
0xce59a9,surprise
0x286229,surprise
0x50c938,surprise
0xbedc2b,surprise
0x1d609b,surprise
0x6c08a2,surprise
0xff1537,surprise
0xef75cf,surprise
0x91bebd,surprise
0x16ece0,surprise
0x771a8d,surprise
0x6bef14,surprise
0x14e80e,surprise
0xe8d4d4,surprise
0x2b0941,surprise
0x02438f,surprise
0x8c4a2f,surprise
0x6254ba,surprise
0x64147b,surprise
0x4262d3,surprise
0x255a65,surprise
0x20553a,surprise
0xa2f1b4,surprise
0x819849,surprise
0x22d366,surprise
0x41dd21,surprise
0x625e78,surprise
0x06ebdb,surprise
0xd80016,surprise
0x489733,surprise
0xc4713f,surprise
0x0d7fed,surprise
0xcd6b3c,surprise
0x1c3b56,surprise
0x8ec3d8,surprise
0x4f099f,surprise
0xdf0745,surprise
0x6c5a83,surprise
0x07f65e,surprise
0xe7f9b7,surprise
0xef6920,surprise
0xae2bc3,surprise
0x1d5c27,surprise
0x92ea4f,surprise
0xbdf57e,surprise
0x174213,surprise
0x86df72,surprise
0x3e3661,surprise
0x9e4462,surprise
0x8e1940,surprise
0x7f5f31,surprise
0x76a581,surprise
0x0d9d64,surprise
0x8be452,surprise
0xdd3fd5,surprise
0x5bc4ff,surprise
0xa98ceb,surprise
0xbfdf0d,surprise
0x8be15f,surprise
0x65aa9c,surprise
0xd24361,surprise
0xa33d7a,surprise
0x7de798,surprise
0x87bb0e,surprise
0x8dad95,surprise
0xf8760d,surprise
0xefc837,surprise
0xecadd4,surprise
0x41ac7e,surprise
0x14b295,surprise
0x19944d,surprise
0xcd2c28,surprise
0xd10bb2,surprise
0x7f385a,surprise
0x8e14a2,surprise
0x314895,surprise
0xc94cf9,surprise
0xfb50ef,surprise
0x95172b,surprise
0x74b757,surprise
0x5aab6d,surprise
0x1c0918,surprise
0xd5e3a4,surprise
0x76a178,surprise
0x01c08d,surprise
0x78bea9,surprise
0xfa992d,surprise
0xaaefa3,surprise
0xf4c50d,surprise
0x4ecae2,surprise
0xbb7641,surprise
0x8c53f7,surprise
0xf5ed46,surprise
0xf6067c,surprise
0xe600f9,surprise
0xe6d51a,surprise
0xd4d71d,surprise
0x6eae55,surprise
0xb36537,surprise
0x811756,surprise
0x48876a,surprise
0xfce28d,surprise
0x5f744c,surprise
0x41d228,surprise
0xc69c1f,surprise
0xc8021f,surprise
0x7a8220,surprise
0x4c361d,surprise
0x961025,surprise
0x257dc4,surprise
0xd9ffe2,surprise
0x2cf984,surprise
0xcd2a8c,surprise
0x137b0a,surprise
0x000ca7,surprise
0x6dbc2d,surprise
0x64fae0,surprise
0x76c5c4,surprise
0xa28256,surprise
0x214236,surprise
0x6aa46a,surprise
0x490b79,surprise
0x8f683f,surprise
0xbb134c,surprise
0x35bbd5,surprise
0xd3f839,surprise
0x12cd02,surprise
0x875050,surprise
0x5980a6,surprise
0xba792a,surprise
0xd0209e,surprise
0x0f056d,surprise
0x53558f,surprise
0x24544d,surprise
0x1f98e4,surprise
0xf63782,surprise
0xc00419,surprise
0x5e6166,surprise
0xbc102e,surprise
0xa521e0,surprise
0xa747cc,surprise
0xf12734,surprise
0x60a374,surprise
0x5e1b4a,surprise
0x5eb675,surprise
0xa25268,surprise
0x54139a,surprise
0x4919d4,surprise
0x404fb2,surprise
0x61d2fd,surprise
0x9ba661,surprise
0xdaa86f,surprise
0x699fb3,surprise
0x977293,surprise
0x29d9c1,surprise
0xcabf88,surprise
0xe4c05f,surprise
0x2a23ba,surprise
0x46e44f,surprise
0x75c8ab,surprise
0xec505a,surprise
0xcbbeb2,surprise
0xf601ea,surprise
0xead61b,surprise
0xaf758c,surprise
0x9bcc2f,surprise
0x8a7853,surprise
0x64c5a2,surprise
0xde8d48,surprise
0x25c823,surprise
0xdacc2e,surprise
0x056dbe,surprise
0xf76af4,surprise
0x783779,surprise
0x421eea,surprise
0x1234c3,surprise
0xd16e97,surprise
0x249d5e,surprise
0x26ed06,surprise
0x9a21c9,surprise
0x8875d8,surprise
0xa6b7de,surprise
0x9d7b7f,surprise
0x86be0d,surprise
0xbe81c7,surprise
0x0cb6e8,surprise
0x4ebc15,surprise
0xf41099,surprise
0xcbb975,surprise
0x4b6875,surprise
0x13c46b,surprise
0x475559,surprise
0x15ea25,surprise
0xcfe64b,surprise
0x7fd660,surprise
0x13900c,surprise
0xc30786,surprise
0x90b121,surprise
0x7bfbca,surprise
0x0c4811,surprise
0x4310a1,surprise
0x54fbb3,surprise
0x78b66a,surprise
0x937453,surprise
0x6effaf,surprise
0xf5763f,surprise
0xf7df5d,surprise
0x201080,surprise
0xe5c00d,surprise
0x321138,surprise
0xa5249a,surprise
0xf6665d,surprise
0x0dc3cc,surprise
0x25dff9,surprise
0x280720,surprise
0x1a06ca,surprise
0xdfb8e6,surprise
0x3dda3f,surprise
0xdc54c0,surprise
0x1b7b78,surprise
0x4d99df,surprise
0x3b1459,surprise
0xf72023,surprise
0x2a5213,surprise
0x754bc2,surprise
0xf5e4a4,surprise
0x8b62a1,surprise
0x62ea7e,surprise
0x3190ab,surprise
0x0316a2,surprise
0xe92ed7,surprise
0x59816d,surprise
0x894834,surprise
0x4bfda9,surprise
0xa39d7d,surprise
0x2ab3a3,surprise
0x59e23f,surprise
0x792dd4,surprise
0x20aec0,surprise
0xa20b5e,surprise
0x0ace3b,surprise
0xe847dc,surprise
0xf5aab9,surprise
0xa75e3d,surprise
0x84e1b7,surprise
0x401ff5,surprise
0xbb4e4c,surprise
0x0489a3,surprise
0x749826,surprise
0xfa586f,surprise
0xf90271,surprise
0x5a1e96,surprise
0x2e7cd3,surprise
0x833887,surprise
0x664e4e,surprise
0xc62b50,surprise
0xd2dad5,surprise
0x3cc546,surprise
0x74eb15,surprise
0xf580f0,surprise
0xc339c7,surprise
0x6238c9,surprise
0xe60237,surprise
0x0cf942,surprise
0x571c5f,surprise
0xb73819,surprise
0xddf0fb,surprise
0x9aade4,surprise
0x0210aa,surprise
0xa46a50,surprise
0xac54b3,surprise
0x98cb1a,surprise
0x534426,surprise
0x9ee33a,surprise
0x25cc8a,surprise
0xb9c705,surprise
0x122f35,surprise
0x9ab8e7,surprise
0x009289,surprise
0x7af300,surprise
0x903af7,surprise
0x498e89,surprise
0x5a6d9b,surprise
0x1fe6a5,surprise
0x71dd16,surprise
0xbeba4c,surprise
0xebc00d,surprise
0x908db6,surprise
0xaecd50,surprise
0xe3e871,surprise
0x514f91,surprise
0x153476,surprise
0xa854f5,surprise
0x8b9f91,surprise
0x7cdb9a,surprise
0x2c2f7c,surprise
0x4f25b7,surprise
0xba9115,surprise
0xf3fb15,surprise
0x4d8cf3,surprise
0xd6c7be,surprise
0x944aa1,surprise
0x301a0b,surprise
0xc246cd,surprise
0xbff61c,surprise
0x343773,surprise
0x23b7bd,surprise
0xc48038,surprise
0xc7e027,surprise
0xa6afe7,surprise
0x6d4153,surprise
0x24543b,surprise
0xe0d9b9,surprise
0x7fb005,surprise
0x734ce5,surprise
0xcfd253,surprise
0x0e94de,surprise
0x44b7d7,surprise
0x211461,surprise
0xd83ede,surprise
0xa49105,surprise
0x3f441d,surprise
0x246799,surprise
0x518e60,surprise
0x1e8558,surprise
0x919f8b,surprise
0x0927aa,surprise
0x375085,surprise
0x9fcbec,surprise
0xee7d20,surprise
0xa0e3ef,surprise
0x3907ec,surprise
0x42cf36,surprise
0x24256b,surprise
0x618fa1,surprise
0xd199c9,surprise
0xce0eaa,surprise
0x9f470d,surprise
0x1d8e0b,surprise
0xbd4faa,surprise
0x6433c9,surprise
0xda63fe,surprise
0x84ef1d,surprise
0x8db8b7,surprise
0x5c9b56,surprise
0x7c80e2,surprise
0xe10f42,surprise
0x25cb9f,surprise
0x4a77af,surprise
0x5fba76,surprise
0x25046a,surprise
0x057fab,surprise
0x1eaf4e,surprise
0xce3a74,surprise
0x585640,surprise
0xb18fba,surprise
0x3863fd,surprise
0xef7449,surprise
0xe7a19a,surprise
0xfbacdb,surprise
0xa88c5e,surprise
0x69ea52,surprise
0xe14517,surprise
0x8dc865,surprise
0x40c3be,surprise
0x86c816,surprise
0xe1a5f7,surprise
0xac349b,surprise
0xfbc028,surprise
0x66248b,surprise
0x872423,surprise
0x36222e,surprise
0x46df80,surprise
0xee03bb,surprise
0x8aa720,surprise
0x10d2a8,surprise
0x7fde42,surprise
0xfb598c,surprise
0xd60b5e,surprise
0xac0910,surprise
0x001b2a,surprise
0x661f43,surprise
0x326e3d,surprise
0x4dd722,surprise
0x10fe64,surprise
0x8f4a25,surprise
0x9de3e6,surprise
0xced6c7,surprise
0xe3ab39,surprise
0x5a7e05,surprise
0x8885f4,surprise
0x1da9fc,surprise
0xd9df9d,surprise
0xea9ee5,surprise
0xe3e275,surprise
0x88a8eb,surprise
0xc5936d,surprise
0x28e353,surprise
0x3b9dee,surprise
0x60c65f,surprise
0x4c311f,surprise
0xa09ae4,surprise
0xac4c8d,surprise
0x56559f,surprise
0x25873b,surprise
0x78c711,surprise
0x88ae06,surprise
0x655d1a,surprise
0x766af1,surprise
0xa077bb,surprise
0xb62452,surprise
0x747dde,surprise
0x528907,surprise
0xe296e7,surprise
0x05547f,surprise
0xd93adf,surprise
0xfe77e2,surprise
0xdf9255,surprise
0xd15039,surprise
0x7ed482,surprise
0x716c93,surprise
0x54289c,surprise
0xd278a6,surprise
0x7e1099,surprise
0x0828f3,surprise
0x67d440,surprise
0x1c57c4,surprise
0xc505bf,surprise
0x7c6b03,surprise
0x00eb29,surprise
0x234d8f,surprise
0xb9b37f,surprise
0xfc00bb,surprise
0xf52c44,surprise
0x3aab29,surprise
0x8725b8,surprise
0x2fd0cf,surprise
0xb25f92,surprise
0xd7dcb5,surprise
0xd64cc9,surprise
0x781f8e,surprise
0x3483e3,surprise
0x50a572,surprise
0x086ec9,surprise
0xf7ef54,surprise
0xde6a74,surprise
0xefd756,surprise
0x008ba9,surprise
0xdb57fb,surprise
0x62991e,surprise
0x91924b,surprise
0x2baa91,surprise
0x7df660,surprise
0xc3315c,surprise
0xe57577,surprise
0x53ea38,surprise
0x156c48,surprise
0xe475d9,surprise
0x38d1d0,surprise
0x02d2dc,surprise
0x330907,surprise
0x70b8c2,surprise
0xf32d2a,surprise
0x972683,surprise
0x3ee6e9,surprise
0xb768eb,surprise
0x002133,surprise
0xa19277,surprise
0x17f13d,surprise
0x7aae4a,surprise
0xd32f40,surprise
0xe9353b,surprise
0x3196d9,surprise
0xacda0d,surprise
0xb53b18,surprise
0x59a739,surprise
0x1a619c,surprise
0x1a1b3e,surprise
0xbcbc4e,surprise
0x9a8856,surprise
0xe42657,surprise
0x6b0c4c,surprise
0xfbebf7,surprise
0x43d092,surprise
0x8c51a9,surprise
0x5fdde4,surprise
0x6699b9,surprise
0xfc77f0,surprise
0xb9a710,surprise
0x70477d,surprise
0x248029,surprise
0x3d0f02,surprise
0xcf2e1a,surprise
0xdffc64,surprise
0x3a3e99,surprise
0x8fc4a2,surprise
0x74ca76,surprise
0xb8755c,surprise
0x0fc2da,surprise
0x0ce3a5,surprise
0x1fca4a,surprise
0x3c1778,surprise
0xf2961a,surprise
0x05e443,surprise
0x38a9ca,surprise
0x2674d4,surprise
0x7bd1d3,surprise
0xec558f,surprise
0x3e6fa7,surprise
0xd2b110,surprise
0x10c1df,surprise
0x780739,surprise
0x278777,surprise
0x713df2,surprise
0x2da8cd,surprise
0x5acb22,surprise
0xddd2af,surprise
0xfd873f,surprise
0x49011d,surprise
0xeda44d,surprise
0x5946c9,surprise
0x95fe65,surprise
0xdab86d,surprise
0x8a72b1,surprise
0xb629c7,surprise
0x7cb8b0,surprise
0x8a87f5,surprise
0x395cdd,surprise
0xf27319,surprise
0x3e7c4c,surprise
0x208f9b,surprise
0x643061,surprise
0xa98bb6,surprise
0x327b19,surprise
0x488b6d,surprise
0x27a654,surprise
0x1e5515,surprise
0xd0bad2,surprise
0xa19861,surprise
0x632865,surprise
0xba1c1e,surprise
0x25eb95,surprise
0x7f5a8e,surprise
0xccb097,surprise
0x54022b,surprise
0x732ef5,surprise
0x108049,surprise
0xa8ee9f,surprise
0x102a92,surprise
0xc5167d,surprise
0xfb80e6,surprise
0x6bd26f,surprise
0xcc7adb,surprise
0x284bd6,surprise
0x95ca12,surprise
0x00778d,surprise
0xc0163d,surprise
0xf9950d,surprise
0x09e646,surprise
0x792c8d,surprise
0x0c3f1d,surprise
0xd46a74,surprise
0xd6835b,surprise
0xeec742,surprise
0x1b9885,surprise
0xac58e8,surprise
0xf43f34,surprise
0x7d2fe6,surprise
0x5de45b,surprise
0xb9aa39,surprise
0xda188f,surprise
0x1aa27f,surprise
0x90a7d0,surprise
0x97424b,surprise
0x690905,surprise
0xbb31b9,surprise
0xefb45c,surprise
0xee7920,surprise
0xfb257d,surprise
0xc898df,surprise
0xb06731,surprise
0x59e933,surprise
0x8ba20c,surprise
0xa0dae4,surprise
0x1dcb0c,surprise
0x7949f5,surprise
0xa94f2b,surprise
0x0366bd,surprise
0xe01b63,surprise
0x53fe33,surprise
0x83bb7e,surprise
0xc1892b,surprise
0xed9f5d,surprise
0x6d07d3,surprise
0xc7c69b,surprise
0xd2f815,surprise
0xf8eef1,surprise
0xae6557,surprise
0xa8a2d0,surprise
0x0b3180,surprise
0xa82c40,surprise
0x2d32c0,surprise
0x222bda,surprise
0x104ad5,surprise
0xd3d455,surprise
0x6aecf4,surprise
0xb9dde8,surprise
0x68fa08,surprise
0x2d7fb0,surprise
0x5bc012,surprise
0x65ddfe,surprise
0x2b804a,surprise
0xa027a2,surprise
0x53a32c,surprise
0xaead03,surprise
0x1e4f51,surprise
0x99f568,surprise
0xbc602a,surprise
0x5e635d,surprise
0x9960c1,surprise
0x315f76,surprise
0xbfe6b2,surprise
0xfc6220,surprise
0x87ea0a,surprise
0x027dd4,surprise
0x276385,surprise
0xd8bc0a,surprise
0x38508d,surprise
0x1b9895,surprise
0x6579ef,surprise
0x3206a7,surprise
0xfccd19,surprise
0x347472,surprise
0xd225fe,surprise
0x54fd4e,surprise
0x6e1314,surprise
0x059533,surprise
0xd5afa8,surprise
0x44399b,surprise
0xc64ee9,surprise
0x6f3d4f,surprise
0x2db8d7,surprise
0x50ffa7,surprise
0xdd6271,surprise
0x04457e,surprise
0x32fb9c,surprise
0xa1eb46,surprise
0x604f42,surprise
0x1bbafd,surprise
0x9b7dea,surprise
0x7b8063,surprise
0x141d80,surprise
0x45090b,surprise
0xc79128,surprise
0x54bed9,surprise
0xac3644,surprise
0xde7441,surprise
0xf5a038,surprise
0xb0390f,surprise
0xe39bcc,surprise
